12.738853503184743,1.0000017992730938
63.6942675159236,1.000347979416316
109.55414012738859,1.0022753607542554
145.2229299363057,1.0028453704703302
170.70063694267517,1.0036399294684948
193.63057324840761,1.0045471229623233
217.8343949044586,1.0053415020331786
249.6815286624204,1.00704091547015
277.7070063694267,1.0078358343229337
305.73248407643314,1.0094217136276946
346.49681528662416,1.0108963978552665
389.80891719745216,1.0128234193385872
421.656050955414,1.0144098384252762
467.5159235668789,1.0162242254129332
500.63694267515916,1.0180368131274966
550.3184713375796,1.0198517398970817
592.356687898089,1.0223435532045055
629.2993630573247,1.0255126129043868
675.1592356687898,1.0280049659937387
707.0063694267516,1.0301563568318401
745.2229299363057,1.0328736190579006
771.9745222929935,1.0351372845370472
798.7261146496814,1.037965921767606
842.0382165605096,1.041587858505164
867.5159235668788,1.0439643384072836
892.9936305732482,1.046566807009968
