25.153757,5,-3.04320105440915,0.014685178931907
27.543608,5,-3.05881245943548,-0.000607932678024202
27.818127,5,-3.05846210904072,-0.00192558793801324
28.094464,5,-3.0577603819438,-0.00313242275803621
28.372625,5,-3.05673508881775,-0.00421707433942312
28.652616,5,-3.05541766407275,-0.00516967195794965
28.934443,5,-3.0538425951591,-0.00598359239616902
29.218112,5,-3.05204623534858,-0.0066579461049193
29.503629,5,-3.05006472658086,-0.00720110417432069
29.791,5,-3.04793063688155,-0.00763573604143217
30.080231,5,-3.04561081243721,-0.00839751847962821
25.412184,5,-3.04674480232287,0.0127512768628859
30.371328,5,-3.04306051712067,-0.00911673659406339
30.664297,5,-3.04028912464514,-0.00979526763311298
30.959144,5,-3.03730568292457,-0.0104349452526182
31.255875,5,-3.03411891395301,-0.0110375632900823
31.554496,5,-3.03073721292092,-0.0116048789904281
31.855013,5,-3.02716864670198,-0.0121386156497334
32.157432,5,-3.02342095186108,-0.0126404646415377
32.461759,5,-3.01950153235365,-0.0131120867885009
32.768,5,-3.01541745710599,-0.0135551130404169
33.076161,5,-3.01117545768874,-0.0139711444178371
25.672375,5,-3.04981636793174,0.0108696477236495
33.386248,5,-3.00678192631436,-0.0143617511789614
33.698267,5,-3.00224291441873,-0.0147284711660819
34.012224,5,-2.99756413210518,-0.0150728072869143
25.934336,5,-3.05242280915921,0.00904077786528503
26.198073,5,-3.05457173554411,0.00726653429323078
26.463592,5,-3.05627170674872,0.00555032264145984
26.730899,5,-3.05753268103028,0.00389720129415629
27,5,-3.05836650053536,0.00231392904801548
27.270901,5,-3.05878739289104,0.000808919205728389
